,title,price,link
318,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,09,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MTAyODA3MDE0MDA0ODM3OjE3MjUwOTU5NjU6c3BfYnRmOjMwMDE2NTM3MDM0NjIzMjo6MDo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_38_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.UeovGWqP1gt-SpGeAHwkJCEYUA3xKxutfqq1Bvl6pU-hqYXiKJNKBHqRE36beull1xUrC5_U-0acn_wrbzhq9n0bqzA0wRQiq_JsvCERMWUL_iAbm2tOc87FWsIdRF6sMB2bL33EPySyVmQLo7-bkfcb_ddOMxiugWc4Rz-5Cq4b4pv0bZ5XFPdHLlKA0Lv17a5FXmQfl0PCPeymQeGUc4sOt8B2n13B0pPjqLunHIU.gl7m-jvIYAq9zIpXPacpDFbEL_M-2Gs_VBsTlGtU3IM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725095964%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
319,"Dell [Smartchoice] G15-5530 Gaming Laptop, Intel Core i5-13450HX, 16GB DDR5, 1TB, NVIDIA RTX 3050,6GB GDDR6,15.6"" (39.62cm) FHD 120Hz 250 nits,Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray,2.65kg  ","80,390",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDE2NjY3ODE1NzE4NTQ2OjE3MjUwOTU5Nzg6c3BfYXRmX25leHQ6MzAwMjUwNDk1OTY1OTMyOjowOjo&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_33_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725095978%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
320,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDE2NjY3ODE1NzE4NTQ2OjE3MjUwOTU5Nzg6c3BfYXRmX25leHQ6MzAwMTA0NjAzNDk3NDMyOjowOjo&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_34_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725095978%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
321,"Dell Inspiorn 5630 Laptop, Intel 13th Gen i7-1360P Processor, 16GB LP DDR5, 1TB SSD, 16.0"" FHD+ 300 nits Display, Backlit KB + FPR, Win 11 + MSO'21 & 15 Month, Silver, Thin & Light- 1.85kg McAfee,  ","91,741",https://amazon.in//Dell-Inspiorn-i7-1360P-Processor-Display/dp/B0CX1T4HKC/ref=sr_1_35?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-35
322,"ASUS Vivobook Go 14 (2023), 14"" (35.56 cm) FHD (1920 x 1080) 16:9, Intel Celeron N4500, Thin and Light Laptop (8GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Black/1.3 Kg), E410KA-EK013W  ","22,745",https://amazon.in//ASUS-Vivobook-35-56-1920-1080/dp/B0CZXM6V2X/ref=sr_1_36?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-36
323,"HP Victus Windows 11 Home Gaming Laptop,Amd Ryzen 7 7840Hs Ai Powered,6Gb Rtx 3050 Gpu,16.1-Inch (40.9 Cm),95W Tgp,Fhd,IPS,144Hz,16Gb Ddr5,1Tb Ssd,Rgb Backlit Kb,B&O (Mso,Blue,2.29 Kg),S0089Ax  ","84,990",https://amazon.in//HP-Powered-16-1-inch-Backlit-s0089AX/dp/B0CNR7KRSC/ref=sr_1_37?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-37
324,"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS  ","26,990",https://amazon.in//ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_5?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.yBLtX5CW_7yJp0ypl9Izt5oWtWcdPBPWNaNdaPkXvBDWQGR2rNjq1o8kXLpGVUIO6UyxuPVOKuJFnFmF6p9VZl4EMvcJLqSKh4BQ8CFgmaQCAiPsGT7cshMHmcyi6tUow3wUTxmK8eAgW6W0K1IB0feo1Mq2tiIgTKjkmyeOOJOHvQxJPcZ__uKq-N0dQsPoX9qU-oIZeIAT7PGvdh-IRC2QizisxVDTAYM5R36mIJs.7N-Zt2Ra--icoEJuq8qSCOFfuyMclC8y9BFwpREYxcs&dib_tag=se&keywords=laptop&qid=1725095952&sprefix=laptop%2Caps%2C818&sr=8-5
325,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Thin & light, AMD Radeon graphics, Backlit KB, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fc0028AU  ","39,780",https://amazon.in//HP-15-6-inch-Graphics-Speakers-fc0028AU/dp/B0BZYTPPZF/ref=sr_1_38?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-38
326,"Lenovo IdeaPad Slim 3 Intel Core i7 12th Gen 15.6inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK011GIN  ","56,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_39?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-39
327,"Dell Gaming G15-5530 Laptop, Intel 13th Gen i7-13650HX Processor, 16GB DDR5 + 1TB SSD, NVIDIA RTX 3050 6 GB GDDR6, 15.6"" (39.62cm) FHD Narrow 120Hz, 4-Zone RGB Backlit KB, Dark Shadow Gray, 2.65 Kg  ","1,00,424",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-39-62cm/dp/B0D836HWHX/ref=sr_1_40?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-40
328,"Dell New Inspiron 14 Plus Laptop with AI Enabled Intel Evo Powered Core Ultra 7 155H Processor, 16GB LPDDR5X, 1TB SSD, 14"" (35.56cm) 2.2K 300nits, Win 11 + MSO'21, Backlit KB + FPR, Ice Blue, 1.24kg  ","97,989",https://amazon.in//Dell-Inspiron-Enabled-Powered-Processor/dp/B0CYLXZ28F/ref=sr_1_41?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-41
329,"ASUS Vivobook 16, IntelCore™ i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS  ","36,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_42?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-42
330,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","61,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDE2NjY3ODE1NzE4NTQ2OjE3MjUwOTU5Nzg6c3BfbXRmOjMwMDIyNDI2MzYwMTQzMjo6MDo6&url=%2FLenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN%2Fdp%2FB0D6NCVQZQ%2Fref%3Dsr_1_43_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725095978%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
331,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,10,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDE2NjY3ODE1NzE4NTQ2OjE3MjUwOTU5Nzg6c3BfbXRmOjMwMDIwNjU1Nzg5NjQzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_44_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725095978%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
332,"(Refurbished) Lenovo ThinkPad T460 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black  ","16,429",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DC4BVRMR/ref=sr_1_45?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-45
333,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN  ","56,990",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BG000PIN/dp/B0CFF42RJ6/ref=sr_1_46?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-46
334,"AVITA Laptop PURA S102 15.6 INCH CELERON 8GB RAM, 512GB SSD  ","18,590",https://amazon.in//AVITA-Laptop-Intel-Celeron-N4020/dp/B0CLP5C1PK/ref=sr_1_47?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-47
335,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","35,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_6?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.yBLtX5CW_7yJp0ypl9Izt5oWtWcdPBPWNaNdaPkXvBDWQGR2rNjq1o8kXLpGVUIO6UyxuPVOKuJFnFmF6p9VZl4EMvcJLqSKh4BQ8CFgmaQCAiPsGT7cshMHmcyi6tUow3wUTxmK8eAgW6W0K1IB0feo1Mq2tiIgTKjkmyeOOJOHvQxJPcZ__uKq-N0dQsPoX9qU-oIZeIAT7PGvdh-IRC2QizisxVDTAYM5R36mIJs.7N-Zt2Ra--icoEJuq8qSCOFfuyMclC8y9BFwpREYxcs&dib_tag=se&keywords=laptop&qid=1725095952&sprefix=laptop%2Caps%2C818&sr=8-6
336,"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual Speakers (MSO, Silver, 2.37 kg), fa1307TX  ","66,990",https://amazon.in//HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_48?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-48
337,"HP Pavilion 15, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1047AU  ","50,990",https://amazon.in//HP-Pavilion-15-6-inch-graphics-eh1047AU/dp/B0CRKNR9LS/ref=sr_1_49?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-49
338,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","48,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_50?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-50
339,(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ,"16,720",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_51?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-51
340,"ASUS TUF Gaming A15, 15.6"" FHD 16:9 144Hz 250nits, AMD Ryzen 5 7535HS Processor, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Graphite Black/2.3 Kg),FA566NC-HN083WS  ","61,990",https://amazon.in//ASUS-TUF-Gaming-15-6-FA566NC-HN083WS/dp/B0DBLYRKVJ/ref=sr_1_52?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.GGiudxYrf6A2hETm3lueHefwlde5JLd8rGodMXXDaFpQ6hhyrxgknotNHFZCuGTD3Q_5N4q1ul4RkmLqx1cGAFIz1narWkX5zmpZ30nZXTorpQzA1FC9-yxWPkhMasY8ura9IOv2lqMYTbAZ82uP2maM4kL4AxiUOE3zI66Obc-BQZg5YDk2p2T3u4X0Fp7Ns5zdQNKgrWUIEWvxWFyf28J_utDt259esRgcRaCVf1s.tbmE1ZMZJF3XSrbJ-xuT6PZe6WG7GeoRmwu70W_BAXw&dib_tag=se&keywords=laptop&qid=1725095978&sprefix=laptop%2Caps%2C818&sr=8-52
